psraid,sample,int_date,lang,form,llitext1,qs1,live1,reg,oftvote,eminuse,intmob,home3nw,bbhome1f1,bbhome1f2,bbhome2,device1a,smart1,intfreq,device1b,device1c,device1d,act112,act124,act125,act135,act136,act127,act128,act129,sns2a,sns2b,sns2c,sns2d,sns2e,q1a,q1b,q1c,q1d,q1e,q1f,q1g,q1h,q2a,q2b,q2c,q2d,q2e,q2f,q3,q4,books1,books2a,books2b,books2c,q7a,q7b,q7c,q7d,q8a,q8b,q8c,q8d,libusea,libuseb,libusec,lib_frq,libst_frq,libapp_frq,libmob,libvisit,ebk_awr,ebk_brw,q9a,q9b,q9c,q9d,q9e,q9f,q9g,q10,q11a,q11b,q11c,q11d,q12,q13a,q13b,q13c,q13d,q13e,q13f,q14,q15a,q15b,q15c,q15d,q15e,q15f,q16a,q16b,q17a,q17b,q17c,q17d,q18a,q18b,q18c,q18d,sex,age,marital,par,kidage1,educ2,emplnw,disa,party,partyln,ideo,hisp,race3m1,race3m2,race3m3,race3m4,birth_hisp,inc,hh1,hh3,zipcode,usr,cregion,state,weight,standwt
205221,2,40216,1,2, ,2,4,1,3,1,1, , ,2, , ,1,1,2,1,2, , , , , ,2,2,2, , , , , ,2,2,1,2,2,1,2,1,1,2,3,1,1,2,2,3,10,1,2,1,3, , ,5,5,3,1,2,1,1,3,3,4, ,1,3,2, ,2,1,1, , ,2,2,1, , ,2,1,2, , , ,2,2,1,1,1,2,1,1,2,1,2,1, , ,1,1, , ,1,8,1,44,3,1,1,3,4,2,4,1,2,2,1, , , , ,2,4,2,46552,S,2,18,2.65625,.875989249571033
205228,2,40216,1,1, ,2,4,1,4,2,1,2, , , , ,8,5,2,2,2,2,2,2,2,2, , , , , , , , ,2,2,2,2,2,2,2,2,4,4,1,1,4,4,2,1,3,1,2,2, , , , ,5,4,1,4,1,1,3,4,4, ,2,3,8, ,1,1,1,2,2, , ,1,1,1, , ,2,1,2,2, , , ,1,1,1,1,1,1,1,2,1,1,3, , ,1,1, , ,2,59,5,2, ,4,1,2,3,1,2,2,1, , , , ,1,1, ,71446,R,3,22,3.5625,1.17485617001292
205237,2,40216,1,1, ,2,1,1,1,1,2,1,2, , , ,1,2,2,1,1,2,2,2,1,2, , , , , , , ,2,2,2,2,2,2,1,2,2,3,3,3,1,2,3,1,1,5,1,1,2, , , , ,5,1,2,3,2,3,3, , , , ,3,1,2, , , , , , , ,2, , , , ,2, , , , , , ,1,2,2,8,8,8,4,3,1,8,8, , ,2,8, , ,2,79,3,2, ,8,3,2,1, ,2,2,1, , , , ,6,1, ,85251,U,4,4,1,.329784188073801
205250,2,40216,1,1, ,2,1,1,3,1,1,1,2, , , ,1,1,2,2,1,1,2,2,1,2, , , ,1, , , ,1,1,1,1,2,3,1,2,1,2,1,2,2,1,2,2,1,4,1,2,2, , , , ,1,2,1,1,1,1,3,4,4, ,2,3,8, ,2,2,1,2,2, , ,1,1,1, , ,2,2,2,2, , , ,8,2,3,2,3,2,2,3,2,1,2, , ,3,3, , ,1,25,6,2, ,7,7,2,1, ,3,2,1, , , , ,1,1, ,10023,U,1,36,2.96875,.979046808344096
205259,2,40216,1,1, ,2,1,1,1,1,1,1,2, , , ,1,2,2,1,1,2,2,2,1,1, , , , , , ,5,3,1,2,1,2,2,1,1,2,4,1,4,2,1,4,2,1,3,1,2,2, , , , ,1,1,1,2,1,1,3,4,4, ,2,3,8, ,2,2,1,2,2, , ,2, , , , ,2,2,2,2, , , ,1,3,1,3,1,1,1,1,1,1,2, , ,2,2, , ,1,65,1,2, ,6,1,2,2, ,3,2,2, , , , ,8,2,2,29229,S,3,45,1.1875,.391618723337638
205261,2,40216,1,1, ,2,3,1,1,2,1,2, , , , ,1,3,2,2,2,2,2,2,1,2, , , , , , , ,2,2,2,2,2,2,1,2,2,4,1,2,1,1,1,2,1,0, , , , , , , ,1,5,5,4,3,3,3, , , , ,3,8, , , , , , , , , , , , , ,2, , , , , , ,1,1,2,1,1,2,1,3,2,1,1, , ,1,1, , ,1,47,6,2, ,3,1,2,1, ,2,2,1, , , , ,4,2,2,89403,R,4,32,2.46875,.814154714307196
205264,2,40416,1,2, ,2,3,1,1,2,2, , , , , ,2, ,2,2,2, , , , , , , , , , , , , ,2,2,2,2,3,2,2,2,4,1,4,9,4,4,9,9,0, , , , , , , ,6,5,5,5,2,3,3, , , , ,3,9, , , , , , , , ,2, , , , ,2, , , , , , ,1,1,1,1,8,4,1,3,8, , ,1,1, , ,1,8,1,46,3,2, ,2,4,1,4,8,8,2,2, , , , ,98,2,2,71411,R,3,22,2.75,.906906517202952
205267,2,40216,1,1, ,2,3,1,3,1,1,1,2, , , ,2,2,2,1,2,2,2,2,1,2, , , , , , , ,2,2,2,2,2,2,1,2,2,4,1,4,1,1,4,2,1,3,1,2,2, , , , ,5,1,2,2,2,3,3, , , , ,3,8, , , , , , , , ,2, , , , ,2, , , , , , ,1,1,3,1,1,2,1,2,1,2,2, , ,1,1, , ,2,52,1,2, ,3,3,2,3,1,2,2,1, , , , ,7,2,2,45680,S,2,39,2.78125,.917212273080259
205269,2,40216,1,1, ,2,3,1,1,1,1,1,8, , , ,1,2,2,2,1,1,1,1,1,2, , , ,1,2,8, ,2,1,1,2,1,1,2,2,1,1,1,2,1,2,3,2,1,0, , , , , , , ,1,3,1,2,3,3,3, , , , ,3,8, , , , , , , , , , , , , ,2, , , , , , ,1,2,2,1,2,2,1,3,2,1,1, , ,3,1, , ,1,19,6,2, ,3,2,2,3,2,4,2,1, , , , ,4,5,5,48187,S,2,26,3.28125,1.08210436711716
205277,2,40216,1,1, ,2,2,1,2,1,1,1,2, , , ,1,2,1,2,1,2,2,1,1,2, , , , , ,2, ,1,1,1,1,1,2,1,1,1,4,2,3,1,1,4,2,1,12,2,2,1, ,3,4,4,5,3,1,1,3,3,3, , , , ,2,8, , , , , , , , , , , , , ,2, , , , , , ,1,2,2,2,2,2,1,2,2,1,2, , ,3,3, , ,2,40,1,1,0,3,4,2,3,2,3,2,2, , , , ,5,6,3,30134,S,3,13,5.71875,1.88595332554705
205278,2,40216,1,1, ,2,2,1,1,1,1,1,2, , , ,1,2,2,1,1,2,2,2,2,2, , , , , , , , ,2,2,1,2,2,2,2,2,4,3,2,2,1,4,2,1,15,1,2,2, , , , ,1,2,1,2,1,3,3,4, , , ,3,1,1,1,2,1,2,2, , ,2, , , , ,2, , , , , , ,1,1,2,1,3,2,1,2,1,2,2, , ,3,3, , ,1,62,1,2, ,6,1,2,2, ,3,2,1, , , , ,9,2,2,92603,U,4,6,1,.329784188073801
205281,2,40216,1,1, ,2,3,2, ,1,1,1,2, , , ,1,2,2,2,1,1,2,1,1,2, , , ,2, ,2, ,1,1,2,1,1,2,1,2,2,1,1,1,1,3,1,1,2,0, , , , , , , ,5,2,4,3,1,1,3,2,4, ,2,3,8, ,2,1,1,2,2, , ,1,1,2, , ,2,2,1,2, , , ,1,3,3,8,8,4,1,3,1,1,1, , ,2,2, , ,2,53,1,2, ,3,4,2,2, ,2,2,2, , , , ,1,8,8,29169,S,3,45,4.03125,1.32944250817251
205284,2,40216,1,2, ,2,1,3, ,1,1, , ,2, , ,1,2,2,1,1, , , , , ,2,1,2, , , , , ,1,1,1,1,1,2,2,1,2,2,2,1,1,3,2,1,4,1,2,1,5, ,1,5,1,4,3,1,1,1,3,3,4, ,2,3,2, ,1,1,1, , ,2,1,1, , ,1,2,2, , , ,1,1,1,1,1,2,1,2,8,1,2,1, , ,1,1, , ,2,8,2,29,6,1,2,7,1,2,8,2,4,2,2, , , , ,4,4,1,89129,U,4,32,3,.989352564221403
205286,2,40216,1,2, ,2,2,1,1,1,1, , ,2, , ,1,2,2,1,1, , , , , ,2,2,2, , , , , ,1,2,1,1,2,1,2,1,1,1,2,1,2,8,2,1,2,1,2,2, , , , ,3,1,1,2,1,3,3,4, , , ,3,1,2,1,2,2, , ,2,2,2, , , , ,1, , , , , , ,1,1,1,1,1,1,1,1,1, , ,1,1, , ,8,1,1,68,3,2, ,5,3,2,2, ,3,2,2, , , , ,3,1, ,48197,S,2,26,3.53125,1.16455041413561
205294,2,40216,1,1, ,2,3,1,1,1,1,1,4, , , ,1,2,1,1,2,2,2,2,1,1, , , , , , ,1,1,1,2,1,2,2,1,2,2,3,1,2,1,1,8,2,1,10,1,2,2, , , , ,2,2,3,1,1,3,3,1, , , ,3,8, ,2,1,1,1,1, , ,2, , , , ,2, , , , , , ,1,1,2,2,3,1,1,1,1,1,3, , ,3,3, , ,2,41,3,1,0,6,1,2,1, ,3,2,1, , , , ,6,2,1,40391,S,3,21,4.84375,1.59739216098247
205308,2,40216,1,2, ,2,1,3, ,1,1, , ,2, , ,1,1,2,1,1, , , , , ,1,1,2, , , , , ,1,8,2,2,2,2,2,1,4,1,2,1,1,4,2,1,50,1,2,1,1, ,5,1,2,5,2,4,1,3,3,4, , , ,3,1,1,2,2,1, , ,2,2,1, , ,2,1,2, , , , , , ,1,2,1,1,2,2,2,2,1, , ,1,2, , ,2,2,2,17,6,2, ,2,4,2,2, ,3,2,3, , , , ,98,5,3,46228,U,2,18,2.75,.906906517202952
205311,2,40216,1,1, ,2,3,3, ,1,1,1,2, , , ,1,1,2,1,1,1,1,1,1,2, , , ,3,1,1, ,1,1,2,2,1,2,1,2,2,3,4,1,1,1,4,2,1,20,1,2,2, , , , ,1,2,1,3,1,3,3,2, , , ,3,2, ,1,1,1,1,1, , ,1,1,1, , ,2, , , , , , ,1,1,1,1,1,2,1,3,1,1,3, , ,2,3, , ,2,17,6,2, ,2,4,2,2, ,3,2,1, , , , ,4,3,1,38665,R,3,28,5.125,1.69014396387823
205312,2,40216,1,1, ,2,4,1,1,1,1,1,2, , , ,1,1,2,1,1,1,2,2,2,1, , , ,5, , ,6, ,2,1,2,2,2,1,2,2,3,1,2,1,1,4,2,1,25,1,1,1,1, ,5,4,1,1,5,1,2,3,3, , , , ,3,8, , , , , , , , ,2, , , , ,2, , , , , , ,1,3,2,1,2,1,1,3,2,3,2, , ,4,4, , ,1,44,1,1,0,3,1,2,1, ,2,2,1, , , , ,9,3,2,37172,S,3,47,3.9375,1.29852524054059
205313,2,40216,1,2, ,2,2,3, ,1,1, , ,2, , ,1,2,2,2,1, , , , , ,2,2,2, , , , , ,2,2,2,1,2,2,2,2,3,1,2,3,1,3,2,1,2,1,2,2, , , , ,5,5,5,4,2,3,3, , , , ,3,8, , , , , , , , ,2, , , , ,2, , , , , , ,1,1,1,1,1,1,1,2,1, , ,3,1, , ,1,2,1,42,2,1,0,3,5,2,3,8,2,2,3, , , , ,4,4,2,97007,U,4,41,4.78125,1.57678064922786
205314,2,40216,1,2, ,2,3,1,2,1,1, , ,2, , ,8,2,1,1,1, , , , , ,2,2,2, , , , , ,1,2,1,2,2,1,2,1,1,1,1,2,1,4,1,2,30,1,2,1,1,4,5,5,3,1,5,3,2,1,3, ,4, ,1,3,1,2, , , , , , , ,2, , , , ,2, , , ,2,1,1,2,3,2,2,2,3,1,3,1, , ,3,1, , ,2,4,2,50,1,1,0,6,1,2,4,9,3,2,1, , , , ,7,3,2,27604,S,3,37,2.96875,.979046808344096
205321,2,40216,1,2, ,2,2,1,1,1,1, , ,2, , ,1,2,2,1,1, , , , , ,2,2,2, , , , , ,2,2,2,2,2,1,2,2,4,1,3,3,1,4,2,1,12,1,1,2, , , , ,1,1,1,2,1,1,3,2,4, ,2,3,1,2,1,2,1, , ,2,2,2, , , , ,2, , , ,2,2,2,1,2,4,2,2,4,2,1,1, , ,3,1, , ,1,3,1,50,1,1,0,8,1,2,1, ,1,2,1, , , , ,99,5,4,48094,S,2,26,2.03125,.669874132024908
205323,2,40216,1,1, ,2,4,1,3,1,1,1,4, , , ,1,3,2,2,1,2,2,2,2,2, , , , , , , , ,2,2,2,2,2,1,2,2,4,2,2,1,3,2,2,1,2,1,2,2, , , , ,5,2,1,2,1,3,3,4, , , ,3,8, ,1,2,2,2,2, , ,1,2,1, , ,2, , , , , , ,1,2,1,2,1,2,1,3,1,1,2, , ,2,2, , ,2,42,3,2, ,3,4,2,1, ,2,2,1, , , , ,2,3,2,39461,R,3,28,6.03125,1.98901088432011
205326,2,40216,1,1, ,2,1,3, ,1,1,1,2, , , ,1,1,2,2,1,2,1,2,1,1, , , , ,2, ,2,1,2,1,1,1,1,1,1,1,3,2,3,1,1,4,2,1,6,1,1,2, , , , ,3,2,1,2,1,1,3,4,3, ,2,3,8, ,2,2,2,2,2, , ,2, , , , ,2,2,2,2, , , ,1,3,3,2,2,3,2,2,2,1,1, , ,8,2, , ,1,27,6,2, ,6,4,2,2, ,3,2,1, , , , ,6,5,5,94103,U,4,6,2.5625,.845071981939115
205329,2,40216,1,2, ,2,3,3, ,1,2, , ,5, , ,1,2,2,2,2, , , , , ,2,2,2, , , , , ,2,2,1,1,2,1,2,2,1,1,1,1,3,1,1,2,0, , , , , , , ,5,2,1,1,3,3,3, , , , ,3,8, , , , , , , , , , , , , ,2, , , , , , ,1,1,1,2,1,2,1,1,1, , ,1,1, , ,1,2,2,56,3,2, ,1,4,1,2, ,1,2,5, , , , ,1,2,2,65049,R,2,29,2.40625,.793543202552583
205343,2,40216,1,1, ,2,3,1,2,1,1,1,2, , , ,1,2,2,1,1,1,2,1,1,1, , , ,2, ,5,5,2,1,1,2,1,1,1,2,2,4,1,4,3,1,2,2,2,18,1,1,1,4, ,4,5,1,4,1,1,1,2,3,4, , , ,3,1,2,1,2,2,2,2, , ,2, , , , ,2, , , , , , ,1,2,3,2,2,3,2,1,1,1,1, , ,1,3, , ,1,45,1,2, ,3,1,2,3,1,1,2,1, , , , ,7,4,4,46970,R,2,18,2.53125,.834766226061808
205347,2,40316,1,1, ,2,2,1,3,1,1,1,2, , , ,1,2,2,1,1,2,2,1,2,2, , , , , ,5, , ,2,1,1,2,1,1,1,2,2,2,3,2,2,3,1,2,5,1,2,2, , , , ,3,2,2,3,1,3,3,4, , , ,3,1,2,1,2,1,2,2, , ,2, , , , ,2, , , , , , ,1,3,2,2,3,3,3,2,1,1,2, , ,2,2, , ,2,60,1,2, ,5,1,2,3,1,3,2,1, , , , ,6,3,3,80123,S,4,8,3.09375,1.02026983185332
205356,2,40216,1,1, ,2,2,1,1,1,1,1,2, , , ,1,1,2,1,1,1,1,1,1,1, , , ,1,1,2,2,1,1,1,2,2,2,1,2,1,4,4,3,1,1,4,2,1,15,1,2,1,4, ,5,3,2,1,2,3,2,3,3, , , , ,2,1,2, , , , , , , ,2, , , , ,2, , , , , , ,1,2,2,1,2,2,2,2,1,1,2, , ,2,3, , ,2,22,6,2, ,7,1,2,1, ,2,2,1, , , , ,3,2,2,87401,U,4,35,1.9375,.638956864392989
205366,2,40216,1,1, ,2,3,1,3,1,1,1,2, , , ,1,4,2,2,1,2,2,2,1,2, , , , , , , ,2,2,2,2,2,2,1,2,2,2,2,2,4,2,2,2,1,4,1,2,2, , , , ,2,2,2,3,2,3,3, , , , ,3,2, , , , , , , , ,2, , , , ,2, , , , , , ,1,2,2,1,1,2,1,3,1,1,2, , ,1,1, , ,1,63,1,2, ,3,1,2,3,2,3,2,1, , , , ,8,1, ,97402,U,4,41,1.46875,.484370526233395
205368,2,40216,1,2, ,2,3,1,2,1,1, , ,2, , ,2,4,2,2,2, , , , , ,2,2,2, , , , , ,1,2,2,2,2,1,1,2,1,2,2,1,3,3,2,1,50,1,2,1, , , ,5,3,1,1,4,1,1,3,1,4, ,2,3,1,1,1,2,1, , ,1,2,1, , ,2,1,2, , , ,2,2,1,1,1,1,1,1,1,1,1,1, , ,1,1, , ,1,8,2,72,1,1,1,3,3,2,2, ,4,2,1, , , , ,5,4,3,72653,R,3,5,3.0625,1.00996407597602
205379,2,40216,1,2, ,2,4,1,2,1,1, , ,2, , ,1,1,1,1,1, , , , , ,2,2,2, , , , , ,1,2,2,2,2,1,2,2,4,4,4,1,1,3,2,1,3,1,1,1,2,2,5,2,1,2,2,3,3,3,3, , , , ,3,1,2, , , , , , , , , , , , ,2, , , , , , ,2,2,2,2,2,2,2,3,2, , ,1,1, , ,2,3,2,38,1,1,0,6,1,2,1, ,8,2,1, , , , ,8,4,2,59107,U,4,30,2.71875,.896600761325646
205381,2,40216,1,2, ,2,1,1,1,1,1, , ,2, , ,1,2,1,1,1, , , , , ,2,2,2, , , , , ,2,2,2,2,2,1,2,1,2,1,1,3,1,3,1,2,2,1,1,2, , , , ,1,1,1,2,3,2,3, , , , ,3,1,2, , , , , , , , , , , , ,2, , , , , , ,1,2,1,1,2,1,1,2,1, , ,2,1, , ,1,3,1,62,1,2, ,6,1,2,2, ,4,2,1, , , , ,6,3,3,80113,S,4,8,1.0625,.350395699828413
205386,2,40216,1,1, ,2,2,3, ,1,1,1,2, , , ,1,1,2,1,1,2,1,1,1,2, , , , ,5,6, ,1,1,2,2,2,1,1,2,2,3,4,2,1,1,4,2,1,0, , , , , , , ,2,5,1,2,1,1,3,4,4, ,2,3,2, ,2,2,2,2,2, , ,1,2,1, , ,2,1,2,2, , , ,2,3,4,3,4,3,3,3,3,1,1, , ,3,3, , ,2,33,3,1,1,4,1,2,2, ,3,2,2, , , , ,1,3,1,79934,U,3,48,5,1.648920940369
205388,2,40216,1,1, ,2,3,1,5,1,1,1,2, , , ,1,4,2,2,1,2,2,2,1,2, , , , , , , ,5,2,2,2,2,2,2,2,2,1,2,1,1,1,1,2,1,0, , , , , , , ,5,5,5,3,3,3,3, , , , ,3,2, , , , , , , , , , , , , ,2, , , , , , ,1,1,1,1,1,1,1,3,3,2,2, , ,1,1, , ,1,25,6,2, ,8,1,2,3,2,1,2,1, , , , ,3,1, ,59244,R,4,30,2.53125,.834766226061808
205395,2,40216,1,1, ,2,2,1,2,1,1,1,3, , , ,1,2,2,1,1,2,1,1,1,1, , , , ,3,5,6,1,1,1,2,1,1,1,2,1,3,3,4,2,2,2,2,1,97,1,2,2, , , , ,1,1,1,3,1,1,1,1,1,1,1,3,1,2,1,2,1,1,1, , ,1,2,2, , ,2,1,1,1, , , ,1,1,1,1,1,2,1,1,1,2,3, , ,1,2, , ,2,43,1,1,1,6,1,2,3,1,3,2,1, , , , ,8,3,2,98032,U,4,53,4.5625,1.50464035808672
205402,2,40316,1,2, ,2,3,1,1,1,1, , ,2, , ,1,2,2,1,1, , , , , ,2,2,2, , , , , ,1,1,1,1,3,1,2,1,3,2,4,2,2,2,2,1,4,1,2,1,4, ,5,5,6,4,1,3,1,3,3,4, , , ,3,1,2,1,1,2, , ,2,2,2, , , , ,2, , , , , , ,1,8,2,2,2,2,1,2,8, , ,2,1, , ,2,2,1,78,1,2, ,8,3,2,2, ,3,2,1, , , , ,7,2,2,18034,S,1,42,2.28125,.752320179043358
205403,2,40316,1,2, ,2,4,1,2,1,1, , ,2, , ,1,2,2,1,1, , , , , ,2,2,2, , , , , ,2,2,2,2,1,1,2,1,2,4,4,4,2,1,2,1,4,1,2,2, , , , ,2,1,2,1,2,3,3, , , , ,2,8, , , , , , , , ,2, , , , ,2, , , , , , ,1,3,3,1,3,3,1,2,2, , ,2,1, , ,3,3,1,65,1,2, ,6,1,2,2, ,5,2,1, , , , ,8,2,2,08825,S,1,34,1.84375,.60803959676107
205412,2,40416,1,1, ,2,1,1,1,1,1,1,2, , , ,1,1,2,1,1,2,2,1,1,2, , , , , ,3, ,1,1,1,1,1,2,1,2,1,4,2,2,1,1,4,2,1,4,1,2,2, , , , ,1,1,1,1,2,2,3, , , , ,1,1,2, , , , , , , ,2, , , , ,2, , , , , , ,1,2,1,1,2,2,1,2,1,1,1, , ,2,1, , ,2,34,1,2, ,8,1,2,2, ,4,1,1,2, , ,1,4,2,2,43615,U,2,39,1.9375,.638956864392989
205417,2,40316,1,1, ,2,2,1,2,1,2,1,2, , , ,2,2,1,2,1,2,2,2,2,1, , , , , , ,5, ,2,1,2,2,2,1,2,2,4,2,2,2,1,4,2,1,6,1,2,2, , , , ,3,3,1,1,1,3,3,3, , , ,3,1,2,2,2,1,2,2, , ,2, , , , ,2, , , , , , ,1,1,2,2,2,2,1,2,1,1,3, , ,3,2, , ,1,69,1,2, ,8,2,2,1, ,2,2,1, , , , ,9,2,2,10598,S,1,36,1.125,.371007211583026
205419,2,40416,1,1, ,2,1,1,1,1,1,1,2, , , ,1,1,1,1,1,2,1,2,2,1, , , , ,2, ,2, ,2,1,1,1,1,1,1,1,2,2,3,2,1,4,2,1,4,1,2,1,3,5,5,5,1,1,1,1,1,1,3,3,2, ,2,3,1,2,1,1,1,1,1, , ,2, , , , ,2,1,1,1, , , ,1,1,1,1,1,1,1,1,1,1,1, , ,1,1, , ,1,63,1,2, ,8,1,2,2, ,3,1,1, , , ,3,9,2,2,42614,U,2,39,1.375,.453453258601476
205422,2,40316,1,2, ,2,3,1,1,1,1, , ,2, , ,1,2,2,2,1, , , , , ,1,1,2, , , , , ,1,2,2,2,2,1,2,2,3,1,3,1,1,3,2,1,15,1,2,1, , ,3,4,2,2,1,2,1,3,3,4, , , ,3,8, ,1,1,2, , ,2,2,2, , , , ,2, , , , , , ,1,2,2,1,2,8,2,2,2, , ,1,1, , ,1,2,1,22,6,2, ,3,4,2,3,9,3,2,1, , , , ,1,3,3,71756,R,3,5,3.625,1.19546768176753
205424,2,40316,1,1, ,2,1,1,1,1,1,1,2, , , ,1,1,2,1,1,1,2,2,1,1, , , ,5, , ,1,2,1,1,1,1,1,1,2,1,2,1,2,1,1,4,2,3,50,1,2,1,3, ,5,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1, , ,1,2,2, , ,2,1,1,1, , , ,1,1,2,1,1,2,1,1,2,1,2, , ,1,2, , ,1,42,2,1,0,8,1,2,2, ,4,2,1, , , , ,9,3,2,10025,U,1,36,3.34375,1.10271587887177
205427,2,40316,1,1, ,2,4,1,1,1,1,1,2, , , ,1,2,1,2,1,2,2,2,2,2, , , , , , , , ,2,2,2,2,2,1,2,2,2,2,3,2,1,3,2,1,8,1,1,1, ,3,5,5,3,3,1,3,1,1,3,4,4, ,2,3,1,1,1,1,2,2,2, , ,2, , , , ,2,1,1,2, , , ,1,2,3,2,3,2,2,2,2,2,2, , ,3,3, , ,1,64,1,2, ,6,1,2,3,1,2,2,1, , , , ,7,2,2,06422,S,1,9,1.0625,.350395699828413
205433,2,40316,1,1, ,2,3,1,1,1,1,1,2, , , ,1,3,2,1,1,2,2,1,1,2, , , , , ,3, ,1,2,2,1,1,2,1,2,2,2,2,4,2,1,3,2,1,2,1,2,1,5, ,2,5,3,3,1,3,1,1,3,3,4, ,1,3,8, ,1,2,2,2,2, , ,2, , , , ,2,1,2,2, , , ,1,3,3,3,3,8,1,2,1,1,3, , ,3,4, , ,2,33,1,1,2,6,1,2,9,9,9,2,1, , , , ,99,4,2,18013,S,1,42,2.71875,.896600761325646
205442,2,40316,1,2, ,2,2,1,1,1,1, , ,2, , ,2,4,1,2,1, , , , , ,2,2,2, , , , , ,2,2,1,1,3,1,2,2,2,1,4,1,1,4,2,1,1,1,2,2, , , , ,6,1,1,3,1,3,3,4, , , ,3,1,2,1,1,2, , ,2,2,2, , , , ,2, , , , , , ,1,1,1,1,1,2,1,1,1, , ,1,1, , ,1,3,2,80,3,2, ,5,3,2,2, ,2,2,9, , , , ,2,1, ,20832,S,3,24,1.5,.494676282110701
205451,2,40316,1,1, ,2,2,1,1,1,1,1,2, , , ,1,5,2,2,1,1,1,1,2,2, , , ,6,5,5, , ,2,2,2,2,2,2,2,2,4,4,4,4,2,4,1,2,0, , , , , , , ,3,4,4,4,2,1,3, ,4, ,2,3,8, , , , , , , , ,2, , , , ,2,2,2,2, , , ,1,1,1,1,1,1,1,3,1,2,1, , ,3,1, , ,2,27,3,1,0,6,3,2,3,8,3,1,8, , , ,1,6,1, ,76133,U,3,48,2.25,.742014423166052
205452,2,40316,1,1, ,2,1,3, ,1,1,1,2, , , ,8,3,2,1,1,2,2,2,1,2, , , , , , , ,1,2,2,2,2,3,1,2,2,3,4,4,4,4,2,2,2,2,1,2,2, , , , ,5,5,2,2,2,3,3, , , , ,3,8, , , , , , , , ,2, , , , ,2, , , , , , ,2,1,4,2,2,4,2,2,1,1,3, , ,3,4, , ,2,47,1,2, ,2,4,1,3,9,3,2,1, , , , ,1,3,3,02744,U,1,25,3.6875,1.21607919352214
205453,2,40316,1,2, ,2,3,1,1,1,1, , ,2, , ,1,2,2,1,1, , , , , ,1,2,1, , , , , ,1,2,1,1,1,1,2,2,1,1,1,1,1,1,2,2,15,1,1,2, , , , ,2,2,1,1,1,3,3,1, , , ,3,1,2,1,1,1, , ,2,1,1, , ,2,1,2, , , , , , ,1,1,1,1,1,1,1,2,2, , ,1,1, , ,1,1,2,32,2,1,2,2,1,2,3,1,1,2,1, , , , ,1,6,3,06460,U,1,9,6.9375,2.28787780476199
205457,2,40316,1,2, ,2,4,1,1,2,2, , , , , ,2, ,2,2,2, , , , , , , , , , , , , ,2,2,1,1,1,1,2,2,2,2,1,2,4,2,1,2,2,1,2,2, , , , ,5,5,2,1,3,3,3, , , , ,3,2, , , , , , , , , , , , , ,2, , , , , , ,1,1,8,8,1,8,8,3,1, , ,1,1, , ,3,3,1,82,1,2, ,3,1,2,1, ,2,2,1, , , , ,4,2,2,43567,S,2,39,4.09375,1.35005401992712
205458,2,40316,1,1, ,2,3,1,1,1,2,1,2, , , ,2,2,2,2,1,1,2,2,1,1, , , ,5, , ,6,3,2,1,1,2,1,2,2,2,3,2,4,3,2,4,2,1,40,1,2,2, , , , ,5,1,2,3,3,3,3, , , , ,3,8, , , , , , , , , , , , , ,2, , , , , , ,1,1,2,2,1,2,1,3,1,2,3, , ,2,3, , ,1,62,6,2, ,6,3,2,2, ,4,2,1, , , , ,5,2,2,21035,S,3,24,1.15625,.381312967460332
205466,2,40316,1,1, ,2,3,1,2,1,1,1,2, , , ,1,1,2,1,1,2,2,2,2,2, , , , , , , , ,1,1,1,1,1,1,1,1,1,2,4,2,2,4,1,2,3,1,2,1,4, ,5,5,1,4,1,1,2,2,3, , , , ,3,1,2, , , , , , , ,2, , , , ,2, , , , , , ,1,2,1,1,2,2,2,2,1,3,2, , ,1,1, , ,2,52,3,2, ,8,1,2,3,2,3,2,1, , , , ,7,2,2,06410,S,1,9,2.84375,.937823784834871
205468,2,40316,1,2, ,2,3,1,4,1,1, , ,2, , ,1,2,2,1,1, , , , , ,2,2,2, , , , , ,2,2,2,2,2,2,2,2,4,2,4,4,1,4,2,1,0, , , , , , , ,1,5,5,1,2,3,3, , , , ,3,1,2, , , , , , , ,2, , , , ,2, , , , , , ,1,2,3,1,3,3,1,3,3, , ,1,1, , ,4,4,1,21,6,2, ,5,1,2,3,8,8,1,7, , , ,1,7,4,4,06460,U,1,9,3.28125,1.08210436711716
205471,2,40316,1,1, ,2,3,1,1,1,1,1,2, , , ,1,3,2,1,2,2,2,2,1,2, , , , , , , ,2,2,2,1,2,3,1,2,2,3,4,4,1,2,3,1,2,0, , , , , , , ,6,2,1,1,3,3,3, , , , ,3,8, , , , , , , , , , , , , ,2, , , , , , ,8,1,3,3,1,8,1,1,3,1,2, , ,4,8, , ,1,67,1,2, ,5,3,1,1, ,2,2,1, , , , ,99,2,2,34120,S,3,12,2.125,.700791399656827
205473,2,40316,1,2, ,2,2,1,1,1,1, , ,2, , ,1,2,2,2,1, , , , , ,2,1,2, , , , , ,2,2,2,2,2,1,2,2,4,2,3,1,1,2,2,1,3,1,2,2, , , , ,1,1,1,1,2,3,3, , , , ,3,8, , , , , , , , ,2, , , , ,2, , , , , , ,8,1,4,3,4,3,4,3,8, , ,1,1, , ,4,4,1,25,6,2, ,5,1,2,2, ,1,1,1, , , ,1,98,7,6,07032,S,1,34,5.59375,1.84473030203782
